orig_location,address_clean,latitude,longitude
3621 N BROADWAY ST,"3621 N BROADWAY ST Chicago, IL.",41.94790122,-87.64752349
3625 N BROADWAY ST,"3625 N BROADWAY ST Chicago, IL.",41.94799537,-87.64758113
3627 N BROADWAY ST,"3627 N BROADWAY ST Chicago, IL.",41.94804237,-87.64760997
952 W HUBBARD ST,"952 W HUBBARD ST Chicago, IL.",41.89009944,-87.65181907
1528 N HALSTED ST,"1528 N HALSTED ST Chicago, IL.",41.90896937,-87.64830118
3978 N BROADWAY ST,"3978 N BROADWAY ST Chicago, IL.",41.95363335,-87.65001616
3974 N BROADWAY ST,"3974 N BROADWAY ST Chicago, IL.",41.95360787,-87.65000059
3804 N BROADWAY ST,"3804 N BROADWAY ST Chicago, IL.",41.95206091,-87.64970972
3750 N BROADWAY ST,"3750 N BROADWAY ST Chicago, IL.",41.95026859,-87.64912864
3718 N BROADWAY ST,"3718 N BROADWAY ST Chicago, IL.",41.94960201,-87.64871921
3714 N BROADWAY ST,"3714 N BROADWAY ST Chicago, IL.",41.94951416,-87.64866481
3592 N BROADWAY ST,"3592 N BROADWAY ST Chicago, IL.",41.94646816,-87.64682493
3472 N BROADWAY,"3472 N BROADWAY Chicago, IL.",41.94516643,-87.6460275
3450 N BROADWAY,"3450 N BROADWAY Chicago, IL.",41.94494926,-87.64589177
3326 N BROADWAY,"3326 N BROADWAY Chicago, IL.",41.94263617,-87.64455773
3320 N BROADWAY,"3320 N BROADWAY Chicago, IL.",41.942518,-87.64455261
3318 N BROADWAY,"3318 N BROADWAY Chicago, IL.",41.94247832,-87.6445512
2946 N BROADWAY ST,"2946 N BROADWAY ST Chicago, IL.",41.93611265,-87.64434144
2870 N BROADWAY ST,"2870 N BROADWAY ST Chicago, IL.",41.93435381,-87.64430698
2800 N BROADWAY ST,"2800 N BROADWAY ST Chicago, IL.",41.93286756,-87.64495689
0 W WASHINGTON BLVD,"1 W WASHINGTON BLVD Chicago, IL.",41.88316285,-87.62794571
2504 N CLARK ST,"2504 N CLARK ST Chicago, IL.",41.9278444,-87.6419068
2436 N CLARK ST,"2436 N CLARK ST Chicago, IL.",41.92652729,-87.64113819
776 N ORLEANS ST,"776 N ORLEANS ST Chicago, IL.",41.89635394,-87.63724279
2324 N CLARK ST,"2324 N CLARK ST Chicago, IL.",41.92448703,-87.63988199
2240 N CLARK ST,"2240 N CLARK ST Chicago, IL.",41.92320744,-87.63911453
310 N DESPLAINES ST,"310 N DESPLAINES ST Chicago, IL.",41.88706,-87.64436093
334 N DESPLAINES ST,"334 N DESPLAINES ST Chicago, IL.",41.88798685,-87.64438421
415 N MILWAUKEE AVE,"415 N MILWAUKEE AVE Chicago, IL.",41.88932876,-87.64465772
40 S DESPLAINES ST,"40 S DESPLAINES ST Chicago, IL.",41.88098506,-87.64417482
1132 S JEFFERSON ST,"1132 S JEFFERSON ST Chicago, IL.",41.86811506,-87.64229619
1028 S JEFFERSON ST,"1028 S JEFFERSON ST Chicago, IL.",41.86953122,-87.64233981
1410 W TAYLOR ST,"1410 W TAYLOR ST Chicago, IL.",41.86938782,-87.66210626
1450 W TAYLOR ST,"1450 W TAYLOR ST Chicago, IL.",41.86937062,-87.66326366
1125 W LAKE ST,"1125 W LAKE ST Chicago, IL.",41.88546806,-87.65535624
2057 N LINCOLN AVE,"2057 N LINCOLN AVE Chicago, IL.",41.91938186,-87.64017445
2229 N LINCOLN AVE,"2229 N LINCOLN AVE Chicago, IL.",41.92261932,-87.64470291
2505 N LINCOLN AVE,"2505 N LINCOLN AVE Chicago, IL.",41.92738427,-87.65136409
2515 N LINCOLN AVE,"2515 N LINCOLN AVE Chicago, IL.",41.92756705,-87.65161961
2549 N LINCOLN AVE,"2549 N LINCOLN AVE Chicago, IL.",41.92821455,-87.65252401
2747 N LINCOLN AVE,"2747 N LINCOLN AVE Chicago, IL.",41.93165164,-87.65732946
59 S CLINTON ST,"59 S CLINTON ST Chicago, IL.",41.88088777,-87.64108496
3058 N LINCOLN AVE,"3058 N LINCOLN AVE Chicago, IL.",41.93711616,-87.66520877
1453 W BELMONT AVE,"1453 W BELMONT AVE Chicago, IL.",41.93969055,-87.66519908
159 W JACKSON BLVD,"159 W JACKSON BLVD Chicago, IL.",41.87806707,-87.63304883
2215 S WABASH AVE,"2215 S WABASH AVE Chicago, IL.",41.85249284,-87.62541425
2101 S WABASH AVE,"2101 S WABASH AVE Chicago, IL.",41.85421057,-87.62545088
1919 S WABASH AVE,"1919 S WABASH AVE Chicago, IL.",41.85644332,-87.62550278
1242 S WABASH AVE,"1242 S WABASH AVE Chicago, IL.",41.86788402,-87.62590821
1250 S WABASH AVE,"1250 S WABASH AVE Chicago, IL.",41.8678363,-87.62590677
1408 S WABASH AVE,"1408 S WABASH AVE Chicago, IL.",41.86388586,-87.62582351
1414 S WABASH AVE,"1414 S WABASH AVE Chicago, IL.",41.86379259,-87.62582214
2104 S WABASH AVE,"2104 S WABASH AVE Chicago, IL.",41.85415909,-87.62560388
3344 N HALSTED ST,"3344 N HALSTED ST Chicago, IL.",41.94289083,-87.64943779
1515 S MICHIGAN AVE,"1515 S MICHIGAN AVE Chicago, IL.",41.86196151,-87.62395159
2625 N HALSTED ST,"2625 N HALSTED ST Chicago, IL.",41.92971868,-87.64883388
2420 N HALSTED ST,"2420 N HALSTED ST Chicago, IL.",41.92667299,-87.6488816
2370 N HALSTED ST,"2370 N HALSTED ST Chicago, IL.",41.92435002,-87.648798
2020 N HALSTED ST,"2020 N HALSTED ST Chicago, IL.",41.91857964,-87.6486019
1934 N HALSTED ST,"1934 N HALSTED ST Chicago, IL.",41.91675007,-87.6485266
1522 N WELLS ST,"1522 N WELLS ST Chicago, IL.",41.90976797,-87.63474192
1900 N HALSTED ST,"1900 N HALSTED ST Chicago, IL.",41.91602212,-87.64850737
1901 N HALSTED ST,"1901 N HALSTED ST Chicago, IL.",41.916026,-87.64835347
1836 N HALSTED ST,"1836 N HALSTED ST Chicago, IL.",41.91465462,-87.64845178
1456 S MICHIGAN AVE,"1456 S MICHIGAN AVE Chicago, IL.",41.86271364,-87.62412338
1454 S MICHIGAN AVE,"1454 S MICHIGAN AVE Chicago, IL.",41.86276154,-87.62412452
77 W POLK ST,"77 W POLK ST Chicago, IL.",41.87222785,-87.62897523
732 S DEARBORN ST,"732 S DEARBORN ST Chicago, IL.",41.87299725,-87.62923386
728 S DEARBORN ST,"728 S DEARBORN ST Chicago, IL.",41.87303703,-87.62923517
720 S DEARBORN ST,"720 S DEARBORN ST Chicago, IL.",41.87311658,-87.62923778
710 S DEARBORN ST,"710 S DEARBORN ST Chicago, IL.",41.87321603,-87.62924104
739 S CLARK ST,"739 S CLARK ST Chicago, IL.",41.87276129,-87.63054722
643 S CLARK ST,"643 S CLARK ST Chicago, IL.",41.87368055,-87.63057359
631 S FEDERAL ST,"631 S FEDERAL ST Chicago, IL.",41.87416869,-87.62958079
703 S FEDERAL ST,"703 S FEDERAL ST Chicago, IL.",41.87342476,-87.62955455
767 S FEDERAL ST,"767 S FEDERAL ST Chicago, IL.",41.87266604,-87.62953685
773 S FEDERAL ST,"773 S FEDERAL ST Chicago, IL.",41.87260384,-87.62953557
532 S PLYMOUTH CT,"532 S PLYMOUTH CT Chicago, IL.",41.87520225,-87.62877242
220 W CERMAK RD,"220 W CERMAK RD Chicago, IL.",41.85297212,-87.63278918
232 W CERMAK RD,"232 W CERMAK RD Chicago, IL.",41.85296761,-87.63321068
684 S PLYMOUTH CT,"684 S PLYMOUTH CT Chicago, IL.",41.87361459,-87.62874655
665 S STATE ST,"665 S STATE ST Chicago, IL.",41.87355802,-87.62742595
1701 N HALSTED ST,"1701 N HALSTED ST Chicago, IL.",41.91262445,-87.64824775
2101 N HALSTED ST,"2101 N HALSTED ST Chicago, IL.",41.92005301,-87.64849842
2100 N HALSTED ST,"2100 N HALSTED ST Chicago, IL.",41.92004982,-87.64865236
2169 S CHINA PL,"2169 S CHINA PL Chicago, IL.",41.85392213,-87.63456642
2161 S CHINA PL,"2161 S CHINA PL Chicago, IL.",41.85401663,-87.6343692
2149 S CHINA PL,"2149 S CHINA PL Chicago, IL.",41.85415839,-87.63407336
2143 S CHINA PL,"2143 S CHINA PL Chicago, IL.",41.85422987,-87.63392555
2131 S CHINA PL,"2131 S CHINA PL Chicago, IL.",41.85437265,-87.63363061
2009 S WELLS ST,"2009 S WELLS ST Chicago, IL.",41.85525124,-87.63277023
2905 N HALSTED ST,"2905 N HALSTED ST Chicago, IL.",41.93471182,-87.6490059
2051 S WENTWORTH AVE,"2051 S WENTWORTH AVE Chicago, IL.",41.85487008,-87.63175983
900 W BELMONT AVE,"900 W BELMONT AVE Chicago, IL.",41.94000443,-87.65158426
367 E RANDOLPH ST,"367 E RANDOLPH ST Chicago, IL.",41.88428037,-87.61888845
952 W BELMONT AVE,"952 W BELMONT AVE Chicago, IL.",41.93997743,-87.65357776
954 W BELMONT AVE,"954 W BELMONT AVE Chicago, IL.",41.93997743,-87.6535975
2200 S ARCHER AVE,"2200 S ARCHER AVE Chicago, IL.",41.8527079,-87.6355785
675 N WELLS ST,"675 N WELLS ST Chicago, IL.",41.89422322,-87.6340624
185 N COLUMBUS DR,"185 N COLUMBUS DR Chicago, IL.",41.88021064,-87.62068412
1311 S HALSTED ST,"1311 S HALSTED ST Chicago, IL.",41.86488452,-87.64677139
3729 N SOUTHPORT AVE,"3729 N SOUTHPORT AVE Chicago, IL.",41.94974659,-87.66401295
3819 N SOUTHPORT AVE,"3819 N SOUTHPORT AVE Chicago, IL.",41.95141559,-87.6640611
3846 N SOUTHPORT AVE,"3846 N SOUTHPORT AVE Chicago, IL.",41.95207863,-87.66423527
3438 N SOUTHPORT AVE,"3438 N SOUTHPORT AVE Chicago, IL.",41.94447983,-87.66402152
3432 N SOUTHPORT AVE,"3432 N SOUTHPORT AVE Chicago, IL.",41.94440973,-87.66401977
3320 N SOUTHPORT AVE,"3320 N SOUTHPORT AVE Chicago, IL.",41.94214349,-87.66395936
3036 N SOUTHPORT AVE,"3036 N SOUTHPORT AVE Chicago, IL.",41.9371344,-87.66380697
2920 N SOUTHPORT AVE,"2920 N SOUTHPORT AVE Chicago, IL.",41.93542216,-87.66373975
2836 N SOUTHPORT AVE,"2836 N SOUTHPORT AVE Chicago, IL.",41.93346719,-87.66367329
2708 N SOUTHPORT AVE,"2708 N SOUTHPORT AVE Chicago, IL.",41.93084462,-87.6635879
2602 N SOUTHPORT AVE,"2602 N SOUTHPORT AVE Chicago, IL.",41.92896404,-87.66352255
2316 N SOUTHPORT AVE,"2316 N SOUTHPORT AVE Chicago, IL.",41.92399148,-87.6633556
1566 N CLARK ST,"1566 N CLARK ST Chicago, IL.",41.91086826,-87.63173826
2148 N SOUTHPORT AVE,"2148 N SOUTHPORT AVE Chicago, IL.",41.92067795,-87.66325291
1328 N CLARK ST,"1328 N CLARK ST Chicago, IL.",41.90705394,-87.63162377
134 W ELM ST,"134 W ELM ST Chicago, IL.",41.90318544,-87.63197287
75 W WALTON ST,"75 W WALTON ST Chicago, IL.",41.89973856,-87.63070682
1123 N CLARK ST,"1123 N CLARK ST Chicago, IL.",41.90251827,-87.63132943
29 N CANAL ST,"29 N CANAL ST Chicago, IL.",41.88228475,-87.63961825
1544 N WELLS ST,"1544 N WELLS ST Chicago, IL.",41.91013725,-87.63475311
1512 N WELLS ST,"1512 N WELLS ST Chicago, IL.",41.90960012,-87.63473683
1504 N WELLS ST,"1504 N WELLS ST Chicago, IL.",41.90946615,-87.63473363
2223 N SOUTHPORT AVE,"2223 N SOUTHPORT AVE Chicago, IL.",41.92206032,-87.66313489
2397 N SOUTHPORT AVE,"2397 N SOUTHPORT AVE Chicago, IL.",41.92471033,-87.66322669
1322 N WELLS ST,"1322 N WELLS ST Chicago, IL.",41.90694054,-87.6346613
2608 N SOUTHPORT AVE,"2608 N SOUTHPORT AVE Chicago, IL.",41.92913872,-87.6635291
1186 N WELLS ST,"1186 N WELLS ST Chicago, IL.",41.90369078,-87.63454871
1138 N WELLS ST,"1138 N WELLS ST Chicago, IL.",41.90326236,-87.634532
3108 N SOUTHPORT AVE,"3108 N SOUTHPORT AVE Chicago, IL.",41.93820994,-87.66384147
3314 N SOUTHPORT AVE,"3314 N SOUTHPORT AVE Chicago, IL.",41.94199283,-87.66395565
3335 N SOUTHPORT AVE,"3335 N SOUTHPORT AVE Chicago, IL.",41.94256149,-87.66381565
3343 N SOUTHPORT AVE,"3343 N SOUTHPORT AVE Chicago, IL.",41.94266192,-87.66381816
738 N WELLS ST,"738 N WELLS ST Chicago, IL.",41.89575449,-87.63425751
3527 N SOUTHPORT AVE,"3527 N SOUTHPORT AVE Chicago, IL.",41.94602681,-87.66391038
3543 N SOUTHPORT AVE,"3543 N SOUTHPORT AVE Chicago, IL.",41.94634084,-87.66391799
3649 N SOUTHPORT AVE,"3649 N SOUTHPORT AVE Chicago, IL.",41.94797927,-87.66396318
216 W ERIE ST,"216 W ERIE ST Chicago, IL.",41.89403853,-87.63491039
308 W ERIE ST,"308 W ERIE ST Chicago, IL.",41.89402337,-87.63593876
319 W ERIE ST,"319 W ERIE ST Chicago, IL.",41.89390666,-87.63611246
219 W ERIE ST,"219 W ERIE ST Chicago, IL.",41.89392373,-87.63492342
707 N WELLS ST,"707 N WELLS ST Chicago, IL.",41.89499975,-87.63407949
1143 N WELLS ST,"1143 N WELLS ST Chicago, IL.",41.90324321,-87.63437724
1231 N WELLS ST,"1231 N WELLS ST Chicago, IL.",41.90421417,-87.63441607
1589 N DAYTON ST,"1589 N DAYTON ST Chicago, IL.",41.91067596,-87.64941838
1539 N DAYTON ST,"1539 N DAYTON ST Chicago, IL.",41.90969098,-87.64939039
327 W ARMITAGE AVE,"327 W ARMITAGE AVE Chicago, IL.",41.91828621,-87.63755533
1134 N ASHLAND AVE,"1134 N ASHLAND AVE Chicago, IL.",41.90250845,-87.66754756
1026 N ASHLAND AVE,"1026 N ASHLAND AVE Chicago, IL.",41.90045188,-87.66748801
900 N ASHLAND AVE,"900 N ASHLAND AVE Chicago, IL.",41.89823916,-87.66742891
822 N ASHLAND AVE,"822 N ASHLAND AVE Chicago, IL.",41.89680649,-87.66738955
1760 N CLYBOURN AVE,"1760 N CLYBOURN AVE Chicago, IL.",41.91282187,-87.65228829
1758 N CLYBOURN AVE,"1758 N CLYBOURN AVE Chicago, IL.",41.91278726,-87.65224029
1740 N CLYBOURN AVE,"1740 N CLYBOURN AVE Chicago, IL.",41.91247573,-87.65180834
1130 N ASHLAND AVE,"1130 N ASHLAND AVE Chicago, IL.",41.90249136,-87.66754714
1012 N ASHLAND AVE,"1012 N ASHLAND AVE Chicago, IL.",41.90008219,-87.6674785
521 W ADAMS ST,"521 W ADAMS ST Chicago, IL.",41.87923196,-87.64131273
778 N OGDEN AVE,"778 N OGDEN AVE Chicago, IL.",41.89581438,-87.65522428
752 N OGDEN AVE,"752 N OGDEN AVE Chicago, IL.",41.89562904,-87.65537508
2924 N HALSTED ST,"2924 N HALSTED ST Chicago, IL.",41.9352385,-87.64917824
2836 N HALSTED ST,"2836 N HALSTED ST Chicago, IL.",41.93370136,-87.64912554
2834 N HALSTED ST,"2834 N HALSTED ST Chicago, IL.",41.93367597,-87.64912468
2820 N HALSTED ST,"2820 N HALSTED ST Chicago, IL.",41.93332001,-87.64910986
2112 N HALSTED ST,"2112 N HALSTED ST Chicago, IL.",41.92025948,-87.64866022
1958 N HALSTED ST,"1958 N HALSTED ST Chicago, IL.",41.91726121,-87.6485463
170 N ELIZABETH ST,"170 N ELIZABETH ST Chicago, IL.",41.88448777,-87.65891114
1942 N HALSTED ST,"1942 N HALSTED ST Chicago, IL.",41.91692113,-87.64853027
1328 W RANDOLPH ST,"1328 W RANDOLPH ST Chicago, IL.",41.88442186,-87.66364248
1380 W RANDOLPH ST,"1380 W RANDOLPH ST Chicago, IL.",41.88460301,-87.66394266
1365 W LAKE ST,"1365 W LAKE ST Chicago, IL.",41.88538249,-87.66128153
1361 W LAKE ST,"1361 W LAKE ST Chicago, IL.",41.88538476,-87.66115635
1353 W LAKE ST,"1353 W LAKE ST Chicago, IL.",41.88538585,-87.66090781
174 N CARPENTER ST,"174 N CARPENTER ST Chicago, IL.",41.88387948,-87.65333395
170 N CARPENTER ST,"170 N CARPENTER ST Chicago, IL.",41.88383714,-87.65333263
153 N ABERDEEN ST,"153 N ABERDEEN ST Chicago, IL.",41.88461448,-87.65436893
155 N ABERDEEN ST,"155 N ABERDEEN ST Chicago, IL.",41.88462045,-87.65436929
163 N ABERDEEN ST,"163 N ABERDEEN ST Chicago, IL.",41.88476342,-87.6543748
313 N CARPENTER ST,"313 N CARPENTER ST Chicago, IL.",41.88681497,-87.6532639
925 W LAKE ST,"925 W LAKE ST Chicago, IL.",41.88554395,-87.65107573
921 W LAKE ST,"921 W LAKE ST Chicago, IL.",41.88554785,-87.65089928
843 W LAKE ST,"843 W LAKE ST Chicago, IL.",41.88559394,-87.64813282
170 N GREEN ST,"170 N GREEN ST Chicago, IL.",41.88484171,-87.64869296
162 N GREEN ST,"162 N GREEN ST Chicago, IL.",41.88412433,-87.6486727
900 W RANDOLPH ST,"900 W RANDOLPH ST Chicago, IL.",41.88453625,-87.64985328
908 W RANDOLPH ST,"908 W RANDOLPH ST Chicago, IL.",41.88453104,-87.65019198
916 W RANDOLPH ST,"916 W RANDOLPH ST Chicago, IL.",41.88452582,-87.65053069
918 W RANDOLPH ST,"918 W RANDOLPH ST Chicago, IL.",41.88452452,-87.65061536
163 N MORGAN ST,"163 N MORGAN ST Chicago, IL.",41.88509637,-87.65204795
1300 W LAKE ST,"1300 W LAKE ST Chicago, IL.",41.88552744,-87.6589372
2860 N LINCOLN AVE,"2860 N LINCOLN AVE Chicago, IL.",41.9336,-87.6602741
2626 N LINCOLN AVE,"2626 N LINCOLN AVE Chicago, IL.",41.92973516,-87.65487618
1509 W TAYLOR ST,"1509 W TAYLOR ST Chicago, IL.",41.86923985,-87.66445593
1503 W TAYLOR ST,"1503 W TAYLOR ST Chicago, IL.",41.86923985,-87.66422849
1219 W TAYLOR ST,"1219 W TAYLOR ST Chicago, IL.",41.86932929,-87.65850602
1217 W TAYLOR ST,"1217 W TAYLOR ST Chicago, IL.",41.86932955,-87.65849069
1928 N CLYBOURN AVE,"1928 N CLYBOURN AVE Chicago, IL.",41.91603103,-87.65676194
1408 N HALSTED ST,"1408 N HALSTED ST Chicago, IL.",41.90665079,-87.64824501
11 W HUBBARD ST,"11 W HUBBARD ST Chicago, IL.",41.88999774,-87.62859871
2218 S WENTWORTH AVE,"2218 S WENTWORTH AVE Chicago, IL.",41.85228153,-87.63207814
348 W GRAND AVE,"348 W GRAND AVE Chicago, IL.",41.89160244,-87.63690176
358 W GRAND AVE,"358 W GRAND AVE Chicago, IL.",41.89159747,-87.6373471
368 W GRAND AVE,"368 W GRAND AVE Chicago, IL.",41.89159217,-87.63774272
410 W GRAND AVE,"410 W GRAND AVE Chicago, IL.",41.89157226,-87.6394096
520 N KINGSBURY ST,"520 N KINGSBURY ST Chicago, IL.",41.89111057,-87.63966376
2219 S WENTWORTH AVE,"2219 S WENTWORTH AVE Chicago, IL.",41.85238857,-87.6319256
100 W GRAND AVE,"100 W GRAND AVE Chicago, IL.",41.89168117,-87.63120665
221 W HUBBARD ST,"221 W HUBBARD ST Chicago, IL.",41.88991285,-87.63484036
616 W ROOSEVELT RD,"616 W ROOSEVELT RD Chicago, IL.",41.86727544,-87.64247986
624 W ROOSEVELT RD,"624 W ROOSEVELT RD Chicago, IL.",41.86727435,-87.64258849
868 W ROOSEVELT RD,"868 W ROOSEVELT RD Chicago, IL.",41.86718745,-87.64838612
906 W ROOSEVELT RD,"906 W ROOSEVELT RD Chicago, IL.",41.86717645,-87.64913967
910 W ROOSEVELT RD,"910 W ROOSEVELT RD Chicago, IL.",41.86717545,-87.64922088
1573 W TAYLOR ST,"1573 W TAYLOR ST Chicago, IL.",41.86922185,-87.66548863
1034 S CANAL ST,"1034 S CANAL ST Chicago, IL.",41.86928711,-87.63933647
1443 N WELLS ST,"1443 N WELLS ST Chicago, IL.",41.90842767,-87.63455083
1344 N WELLS ST,"1344 N WELLS ST Chicago, IL.",41.90713304,-87.63466723
1148 N WELLS ST,"1148 N WELLS ST Chicago, IL.",41.90335168,-87.63453543
2235 N LINCOLN AVE,"2235 N LINCOLN AVE Chicago, IL.",41.92270956,-87.64482808
2635 N HALSTED ST,"2635 N HALSTED ST Chicago, IL.",41.92995862,-87.64884193
29 S LA SALLE ST,"29 S LA SALLE ST Chicago, IL.",41.88122051,-87.63226712
2835 N HALSTED ST,"2835 N HALSTED ST Chicago, IL.",41.93356526,-87.64896561
2837 N HALSTED ST,"2837 N HALSTED ST Chicago, IL.",41.93367886,-87.64897069
3025 N HALSTED ST,"3025 N HALSTED ST Chicago, IL.",41.93672903,-87.64907528
668 S CANAL ST,"668 S CANAL ST Chicago, IL.",41.87357852,-87.63948396
706 S CANAL ST,"706 S CANAL ST Chicago, IL.",41.87314304,-87.63946736
3509 N HALSTED ST,"3509 N HALSTED ST Chicago, IL.",41.94569895,-87.64936156
912 W IRVING PARK RD,"912 W IRVING PARK RD Chicago, IL.",41.95456637,-87.65321964
1510 W TAYLOR ST,"1510 W TAYLOR ST Chicago, IL.",41.86935445,-87.66425325
1208 W HUBBARD ST,"1208 W HUBBARD ST Chicago, IL.",41.89003644,-87.65808032
1210 W HUBBARD ST,"1210 W HUBBARD ST Chicago, IL.",41.89003644,-87.65811869
1224 W HUBBARD ST,"1224 W HUBBARD ST Chicago, IL.",41.89003644,-87.65838727
1230 W HUBBARD ST,"1230 W HUBBARD ST Chicago, IL.",41.89003161,-87.65856575
841 W SHERIDAN RD,"841 W SHERIDAN RD Chicago, IL.",41.95266628,-87.65127784
1242 W WASHINGTON BLVD,"1242 W WASHINGTON BLVD Chicago, IL.",41.88300744,-87.65859603
1130 W WASHINGTON BLVD,"1130 W WASHINGTON BLVD Chicago, IL.",41.88305835,-87.65564714
1000 W WASHINGTON BLVD,"1000 W WASHINGTON BLVD Chicago, IL.",41.88312141,-87.65215057
1617 N HALSTED ST,"1617 N HALSTED ST Chicago, IL.",41.91163925,-87.64821801
910 W WASHINGTON BLVD,"910 W WASHINGTON BLVD Chicago, IL.",41.88315562,-87.6501758
740 W WASHINGTON BLVD,"740 W WASHINGTON BLVD Chicago, IL.",41.88321064,-87.6468324
659 W RANDOLPH ST,"659 W RANDOLPH ST Chicago, IL.",41.88436395,-87.64470517
653 W RANDOLPH ST,"653 W RANDOLPH ST Chicago, IL.",41.88436506,-87.64463491
29 N THROOP ST,"29 N THROOP ST Chicago, IL.",41.88202049,-87.65959283
1245 W WASHINGTON BLVD,"1245 W WASHINGTON BLVD Chicago, IL.",41.88290836,-87.65797242
1241 W WASHINGTON BLVD,"1241 W WASHINGTON BLVD Chicago, IL.",41.88290982,-87.65791724
1151 W WASHINGTON BLVD,"1151 W WASHINGTON BLVD Chicago, IL.",41.88293607,-87.65592988
1045 W WASHINGTON BLVD,"1045 W WASHINGTON BLVD Chicago, IL.",41.88299703,-87.65259952
941 W WASHINGTON BLVD,"941 W WASHINGTON BLVD Chicago, IL.",41.88302024,-87.65109568
923 W WASHINGTON BLVD,"923 W WASHINGTON BLVD Chicago, IL.",41.88302941,-87.65054981
3310 N CLARK ST,"3310 N CLARK ST Chicago, IL.",41.94199282,-87.65241673
1166 N WELLS ST,"1166 N WELLS ST Chicago, IL.",41.90351245,-87.63454162
211 W WALTON ST,"211 W WALTON ST Chicago, IL.",41.89969585,-87.63495947
205 W WALTON ST,"205 W WALTON ST Chicago, IL.",41.89969585,-87.63494162
67 W OAK ST,"67 W OAK ST Chicago, IL.",41.90050726,-87.6305507
57 W OAK ST,"57 W OAK ST Chicago, IL.",41.90051188,-87.63032512
1455 N CLARK ST,"1455 N CLARK ST Chicago, IL.",41.86274584,-87.63020064
1505 N CLARK ST,"1505 N CLARK ST Chicago, IL.",41.90967325,-87.63154237
33 W CHICAGO AVE,"33 W CHICAGO AVE Chicago, IL.",41.89658699,-87.6305959
48 E CHICAGO AVE,"48 E CHICAGO AVE Chicago, IL.",41.89675944,-87.62651226
716 N WABASH AVE,"716 N WABASH AVE Chicago, IL.",41.89564468,-87.62690011
29 W GRAND AVE,"29 W GRAND AVE Chicago, IL.",41.8915981,-87.62909764
30 W ILLINOIS ST,"30 W ILLINOIS ST Chicago, IL.",41.89088244,-87.63009088
78 E HUBBARD ST,"78 E HUBBARD ST Chicago, IL.",41.89013478,-87.62699226
1135 W CHICAGO AVE,"1135 W CHICAGO AVE Chicago, IL.",41.89619257,-87.65638702
1120 W TAYLOR ST,"1120 W TAYLOR ST Chicago, IL.",41.86949848,-87.6550495
2350 N CLARK ST,"2350 N CLARK ST Chicago, IL.",41.92507891,-87.64024089
2463 N CLARK ST,"2463 N CLARK ST Chicago, IL.",41.92721507,-87.64137297
2623 N CLARK ST,"2623 N CLARK ST Chicago, IL.",41.93034926,-87.64360351
1092 W ROOSEVELT RD,"1092 W ROOSEVELT RD Chicago, IL.",41.867392,-87.6244718
3832 N BROADWAY ST,"3832 N BROADWAY ST Chicago, IL.",41.95215612,-87.64971263
565 S MORGAN ST,"565 S MORGAN ST Chicago, IL.",41.87520357,-87.6517633
1725 N CLARK ST,"1725 N CLARK ST Chicago, IL.",41.91448099,-87.63357214
1757 N CLARK ST,"1757 N CLARK ST Chicago, IL.",41.91453956,-87.63360898
1765 N CLARK ST,"1765 N CLARK ST Chicago, IL.",41.9145542,-87.63361819
1847 N CLARK ST,"1847 N CLARK ST Chicago, IL.",41.9147043,-87.63371261
1939 N CLARK ST,"1939 N CLARK ST Chicago, IL.",41.91637211,-87.63473332
1965 N CLARK ST,"1965 N CLARK ST Chicago, IL.",41.91718004,-87.63523198
1967 N CLARK ST,"1967 N CLARK ST Chicago, IL.",41.91725446,-87.63527805
1969 N CLARK ST,"1969 N CLARK ST Chicago, IL.",41.91732887,-87.63532411
1981 N CLARK ST,"1981 N CLARK ST Chicago, IL.",41.91777535,-87.6356005
1989 N CLARK ST,"1989 N CLARK ST Chicago, IL.",41.918073,-87.63578477
2241 N CLARK ST,"2241 N CLARK ST Chicago, IL.",41.92236096,-87.63888148
2249 N CLARK ST,"2249 N CLARK ST Chicago, IL.",41.92242825,-87.63888484
2405 N CLARK ST,"2405 N CLARK ST Chicago, IL.",41.92575591,-87.64050345
2407 N CLARK ST,"2407 N CLARK ST Chicago, IL.",41.92580409,-87.64053442
2411 N CLARK ST,"2411 N CLARK ST Chicago, IL.",41.92590046,-87.64059637
2627 N CLARK ST,"2627 N CLARK ST Chicago, IL.",41.93039936,-87.64363311
2653 N CLARK ST,"2653 N CLARK ST Chicago, IL.",41.93080179,-87.64387252
2655 N CLARK ST,"2655 N CLARK ST Chicago, IL.",41.93082363,-87.64388578
2661 N CLARK ST,"2661 N CLARK ST Chicago, IL.",41.9308889,-87.64392499
2827 N CLARK ST,"2827 N CLARK ST Chicago, IL.",41.93375904,-87.64556855
2841 N CLARK ST,"2841 N CLARK ST Chicago, IL.",41.93402197,-87.64578194
2863 N CLARK ST,"2863 N CLARK ST Chicago, IL.",41.93443565,-87.64611539
3225 N CLARK ST,"3225 N CLARK ST Chicago, IL.",41.94046178,-87.65099659
